bg_level,n_streams,placement_name,placement_spec,mean_sap,worst_sap,sap_var,mean_map,worst_map,mean_latency,frame_skip_total,n_active_streams,wall_sec,s0_dev,s0_sid,s0_sap,s0_sap_s,s0_sap_m,s0_sap_l,s0_map,s0_lat,s0_skip,s1_dev,s1_sid,s1_sap,s1_sap_s,s1_sap_m,s1_sap_l,s1_map,s1_lat,s1_skip,s2_dev,s2_sid,s2_sap,s2_sap_s,s2_sap_m,s2_sap_l,s2_map,s2_lat,s2_skip,s3_dev,s3_sid,s3_sap,s3_sap_s,s3_sap_m,s3_sap_l,s3_map,s3_lat,s3_skip,s4_dev,s4_sid,s4_sap,s4_sap_s,s4_sap_m,s4_sap_l,s4_map,s4_lat,s4_skip,s5_dev,s5_sid,s5_sap,s5_sap_s,s5_sap_m,s5_sap_l,s5_map,s5_lat,s5_skip,s6_dev,s6_sid,s6_sap,s6_sap_s,s6_sap_m,s6_sap_l,s6_map,s6_lat,s6_skip,s7_dev,s7_sid,s7_sap,s7_sap_s,s7_sap_m,s7_sap_l,s7_map,s7_lat,s7_skip
L2,8,Oracle,"[""NPU"", ""NPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU""]",0.1247,0.0426,0.004756,0.128,0.0768,73.86,691.0,0,29.8,NPU,2,0.0765,0.0078,0.0733,0.3696,0.0874,50.71,87.9,NPU,22,0.1685,0.001,0.1692,0.5246,0.1297,51.57,90.4,GPU,13,0.083,0.0061,0.0528,0.2666,0.1021,58.84,73.0,GPU,16,0.1089,0.008,0.4038,0.1301,0.0768,125.21,100.0,NPU,3,0.0634,0.0001,0.1258,0.145,0.1956,49.69,89.6,GPU,21,0.0426,0.0052,0.0057,0.1168,0.0873,119.91,95.1,GPU,14,0.2401,0.0566,0.187,0.404,0.2609,58.24,71.7,GPU,4,0.2143,0.0,0.1317,0.5349,0.0842,76.73,83.3
L2,8,Oracle,"[""NPU"", ""NPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU""]",0.1457,0.0424,0.008259,0.1434,0.0846,71.55,696.7,0,29.8,NPU,2,0.0772,0.008,0.0695,0.3695,0.0892,50.74,89.6,NPU,22,0.1717,0.0008,0.168,0.535,0.1391,48.81,87.5,GPU,13,0.0799,0.0058,0.0512,0.2376,0.1005,63.13,79.7,NPU,16,0.2924,0.0047,0.4195,0.4941,0.2828,46.76,85.3,GPU,3,0.0454,0.0011,0.0859,0.0582,0.0978,113.8,99.1,GPU,21,0.0424,0.0049,0.0065,0.117,0.0919,114.43,99.1,GPU,14,0.2437,0.0531,0.1897,0.4153,0.2611,57.74,71.9,GPU,4,0.2128,0.0,0.1297,0.5322,0.0846,76.95,84.5
L2,8,Oracle,"[""NPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU""]",0.1224,0.0415,0.004777,0.1264,0.0764,76.79,699.5,0,29.8,NPU,2,0.0791,0.0092,0.0759,0.3808,0.0952,47.36,84.7,NPU,22,0.1704,0.001,0.1697,0.5293,0.1403,47.37,84.2,GPU,13,0.0799,0.0059,0.0543,0.2413,0.1072,59.69,78.8,GPU,16,0.122,0.0062,0.4113,0.1481,0.0817,117.33,98.0,GPU,3,0.0415,0.0017,0.091,0.0519,0.0972,121.04,98.0,GPU,21,0.0462,0.0045,0.0064,0.1207,0.0764,119.93,100.0,GPU,14,0.24,0.0564,0.1885,0.4055,0.2571,57.41,75.3,NPU,4,0.2003,0.0,0.0817,0.538,0.1563,44.17,80.5
L2,8,Oracle,"[""NPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU""]",0.1512,0.0418,0.010511,0.1432,0.0574,78.4,694.4,0,29.7,NPU,2,0.0772,0.0082,0.074,0.3731,0.0893,50.13,87.1,GPU,22,0.145,0.0007,0.1767,0.4338,0.0574,128.42,97.8,GPU,13,0.0838,0.0068,0.057,0.2532,0.113,57.25,70.5,NPU,16,0.2899,0.0043,0.4134,0.4891,0.2696,48.98,90.1,GPU,3,0.0427,0.0017,0.0798,0.0595,0.0935,118.1,100.0,GPU,21,0.0418,0.0045,0.0064,0.1126,0.0766,114.48,98.1,NPU,14,0.316,0.0119,0.1875,0.5105,0.3568,39.77,63.8,GPU,4,0.2135,0.0,0.129,0.533,0.0891,70.09,86.9
L2,8,Oracle,"[""NPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU""]",0.145,0.0427,0.007963,0.1453,0.0684,73.13,681.2,0,29.8,NPU,2,0.0791,0.0081,0.076,0.4026,0.0957,48.06,83.9,GPU,22,0.1632,0.0009,0.1763,0.4846,0.0684,114.57,98.1,GPU,13,0.0845,0.0069,0.0556,0.2589,0.1071,57.25,71.8,NPU,16,0.292,0.0046,0.4049,0.4945,0.2836,46.26,84.5,GPU,3,0.0467,0.001,0.106,0.0595,0.1023,103.79,95.8,GPU,21,0.0427,0.0056,0.0069,0.1125,0.0847,114.0,98.1,GPU,14,0.2419,0.0529,0.187,0.4082,0.2641,57.65,73.7,NPU,4,0.2102,0.0,0.0845,0.5539,0.1568,43.45,75.4
L2,8,Oracle,"[""GPU"", ""NPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""NPU""]",0.1249,0.0445,0.005195,0.1327,0.0416,76.99,702.3,0,29.8,GPU,2,0.0577,0.0066,0.0473,0.2752,0.0416,126.59,99.0,NPU,22,0.171,0.0008,0.169,0.5274,0.1355,50.22,88.6,GPU,13,0.0835,0.0067,0.0554,0.2653,0.1104,56.34,72.3,GPU,16,0.1179,0.006,0.3845,0.1533,0.0807,112.23,96.3,NPU,3,0.0656,0.0005,0.13,0.169,0.1924,50.64,89.9,GPU,21,0.0445,0.0045,0.0072,0.1197,0.0824,116.76,98.0,GPU,14,0.2548,0.0574,0.1901,0.4273,0.2691,57.35,76.6,NPU,4,0.2042,0.0,0.0826,0.545,0.1497,45.79,81.6
L2,8,Oracle,"[""GPU"", ""GPU"", ""NPU"", ""NPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU""]",0.1581,0.0414,0.010491,0.1492,0.0463,80.86,668.1,0,29.3,GPU,2,0.0611,0.0052,0.0527,0.2935,0.0463,114.72,98.1,GPU,22,0.1602,0.0005,0.1787,0.4826,0.0714,105.83,95.7,NPU,13,0.1288,0.0037,0.06,0.3132,0.1633,38.15,57.7,NPU,16,0.2865,0.0043,0.4123,0.4812,0.269,48.16,87.5,GPU,3,0.0471,0.0007,0.0997,0.0729,0.1019,111.84,96.3,GPU,21,0.0414,0.0039,0.006,0.1096,0.0732,124.14,97.8,NPU,14,0.326,0.0131,0.1879,0.53,0.3732,38.74,56.6,GPU,4,0.2133,0.0,0.132,0.5322,0.0953,65.29,78.5
L2,8,Oracle,"[""GPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""NPU"", ""NPU""]",0.132,0.0387,0.007758,0.1401,0.0457,80.2,683.8,0,29.7,GPU,2,0.0616,0.0061,0.0499,0.2965,0.0457,113.48,98.1,GPU,22,0.1541,0.0008,0.1801,0.4494,0.0651,112.79,98.1,GPU,13,0.0894,0.007,0.0591,0.2597,0.1177,51.26,60.4,GPU,16,0.1199,0.0057,0.4145,0.141,0.0815,117.33,98.0,NPU,3,0.066,0.0004,0.1296,0.158,0.2078,47.23,89.6,GPU,21,0.0387,0.0043,0.0064,0.1081,0.0823,116.87,98.1,NPU,14,0.3232,0.0135,0.1878,0.5253,0.367,39.35,64.3,NPU,4,0.2029,0.0,0.0838,0.5424,0.154,43.32,77.3
L2,8,Oracle,"[""GPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU"", ""NPU""]",0.1247,0.038,0.008528,0.1327,0.0427,82.76,673.6,0,29.6,GPU,2,0.0589,0.0064,0.0486,0.2822,0.0427,122.73,98.0,NPU,22,0.1695,0.001,0.1701,0.5276,0.1309,50.61,89.1,GPU,13,0.0709,0.0066,0.0587,0.2449,0.1172,52.32,61.0,GPU,16,0.1002,0.0066,0.4065,0.1175,0.0755,118.38,95.0,GPU,3,0.0401,0.0011,0.0702,0.0522,0.0892,123.12,96.9,GPU,21,0.038,0.0053,0.0065,0.1082,0.0921,111.55,96.4,NPU,14,0.3193,0.0128,0.185,0.5241,0.359,39.81,64.2,NPU,4,0.2011,0.0,0.0821,0.5416,0.1552,43.58,73.1
L2,8,Oracle,"[""NPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU""]",0.1438,0.0456,0.007939,0.1405,0.0648,74.26,702.9,0,29.9,NPU,2,0.0775,0.0086,0.0711,0.377,0.0914,49.72,88.0,GPU,22,0.1501,0.0013,0.1794,0.4569,0.0648,115.94,98.2,GPU,13,0.0842,0.0064,0.0526,0.2546,0.1062,63.86,79.4,NPU,16,0.2925,0.0036,0.4679,0.4808,0.2703,49.85,87.6,GPU,3,0.0457,0.0005,0.0897,0.0554,0.1046,124.03,99.0,NPU,21,0.0456,0.0004,0.0042,0.139,0.1524,50.0,88.6,GPU,14,0.2384,0.0544,0.1888,0.4037,0.2544,60.11,77.7,GPU,4,0.2161,0.0,0.132,0.5381,0.0801,80.54,84.5
L2,8,Oracle,"[""GPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU"", ""NPU""]",0.1364,0.0441,0.007888,0.1349,0.046,86.57,690.7,0,29.0,GPU,2,0.0615,0.0068,0.0498,0.2977,0.046,118.12,100.0,GPU,22,0.1645,0.0006,0.1763,0.4913,0.0725,109.32,98.3,NPU,13,0.1295,0.0033,0.0573,0.3169,0.1637,39.02,61.3,GPU,16,0.1202,0.0061,0.4105,0.1425,0.0842,114.75,98.1,GPU,3,0.0441,0.0016,0.0745,0.0639,0.1038,112.03,98.2,GPU,21,0.0449,0.0042,0.0063,0.1179,0.0897,117.31,96.1,NPU,14,0.3236,0.0113,0.1872,0.5292,0.3621,38.64,58.6,NPU,4,0.2031,0.0,0.0834,0.5446,0.1571,43.39,80.1
L2,8,Oracle,"[""GPU"", ""GPU"", ""NPU"", ""GPU"", ""NPU"", ""GPU"", ""NPU"", ""GPU""]",0.1382,0.042,0.007474,0.1381,0.0471,83.33,689.5,0,29.6,GPU,2,0.0626,0.0068,0.0533,0.2968,0.0471,116.42,97.2,GPU,22,0.1505,0.0009,0.1789,0.4401,0.0634,114.87,99.0,NPU,13,0.1316,0.0033,0.0573,0.3162,0.1716,40.04,70.8,GPU,16,0.1186,0.0057,0.3486,0.1557,0.0856,121.1,98.0,NPU,3,0.0652,0.0003,0.1297,0.1485,0.2049,48.71,87.8,GPU,21,0.042,0.0049,0.0062,0.1131,0.0832,117.93,97.0,NPU,14,0.3197,0.011,0.1867,0.524,0.3553,39.75,65.8,GPU,4,0.2156,0.0,0.1298,0.538,0.0939,67.82,73.9
L2,8,Oracle,"[""GPU"", ""NPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""NPU"", ""NPU""]",0.13,0.0424,0.00728,0.1422,0.041,75.15,674.5,0,29.8,GPU,2,0.0579,0.0067,0.0503,0.2749,0.041,123.88,98.9,NPU,22,0.1712,0.0011,0.1683,0.5343,0.1354,49.78,85.8,GPU,13,0.0765,0.007,0.0604,0.2536,0.1098,51.85,62.7,GPU,16,0.1183,0.006,0.3581,0.1459,0.0789,119.42,98.0,NPU,3,0.0653,0.0002,0.1311,0.1782,0.1931,50.92,88.0,GPU,21,0.0424,0.0045,0.0058,0.1134,0.0835,118.67,98.0,NPU,14,0.3075,0.0115,0.1842,0.5021,0.3487,41.13,67.7,NPU,4,0.2008,0.0,0.0841,0.54,0.1467,45.59,75.3
L2,8,Oracle,"[""NPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""NPU"", ""NPU"", ""GPU""]",0.1532,0.0395,0.010401,0.1526,0.0672,69.14,675.7,0,29.6,NPU,2,0.0766,0.0084,0.0719,0.3653,0.0872,51.27,87.9,GPU,22,0.1629,0.0007,0.1814,0.4787,0.0672,118.38,100.0,GPU,13,0.0835,0.006,0.0575,0.252,0.1135,55.07,69.6,NPU,16,0.2841,0.0046,0.4027,0.4759,0.2653,49.07,82.5,GPU,3,0.0395,0.0009,0.0786,0.0557,0.0898,114.77,99.0,NPU,21,0.0472,0.0003,0.005,0.1413,0.1509,49.21,87.6,NPU,14,0.319,0.0124,0.1868,0.5235,0.3636,39.66,60.8,GPU,4,0.2131,0.0,0.1323,0.5315,0.0829,75.69,88.2
L2,8,Oracle,"[""GPU"", ""GPU"", ""NPU"", ""NPU"", ""NPU"", ""GPU"", ""GPU"", ""NPU""]",0.1458,0.038,0.007652,0.1539,0.0415,76.28,673.7,0,29.8,GPU,2,0.0578,0.0061,0.048,0.2801,0.0415,131.36,100.0,GPU,22,0.1526,0.0007,0.1769,0.4513,0.0623,120.36,99.0,NPU,13,0.1175,0.0029,0.0592,0.3118,0.1552,39.26,59.2,NPU,16,0.2967,0.0048,0.4446,0.4948,0.2676,49.38,92.6,NPU,3,0.0644,0.0004,0.1334,0.1189,0.1843,49.27,90.8,GPU,21,0.038,0.0042,0.0061,0.1054,0.0847,123.63,100.0,GPU,14,0.2387,0.0523,0.1894,0.4102,0.2842,53.1,59.4,NPU,4,0.2003,0.0,0.0819,0.5379,0.1514,43.86,72.6
L2,8,Oracle,"[""GPU"", ""NPU"", ""NPU"", ""NPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU""]",0.1515,0.0431,0.007436,0.1556,0.0452,68.38,678.8,0,29.6,GPU,2,0.0606,0.0073,0.0535,0.2876,0.0452,120.33,98.0,NPU,22,0.1696,0.001,0.1704,0.5232,0.1302,52.35,89.1,NPU,13,0.1276,0.0033,0.057,0.3088,0.1624,40.26,68.5,NPU,16,0.2844,0.0046,0.363,0.4851,0.2573,49.19,87.8,NPU,3,0.0647,0.0005,0.1341,0.1494,0.1902,49.04,82.8,GPU,21,0.0431,0.0052,0.0074,0.1175,0.0931,111.37,98.2,GPU,14,0.2497,0.0553,0.1908,0.4176,0.2754,52.73,66.6,GPU,4,0.2124,0.0,0.1333,0.53,0.0908,71.76,87.8
L2,8,Oracle,"[""NPU"", ""GPU"", ""NPU"", ""GPU"", ""NPU"", ""GPU"", ""NPU"", ""GPU""]",0.1415,0.0482,0.007103,0.1422,0.0691,72.05,675.1,0,29.6,NPU,2,0.0771,0.0078,0.0729,0.3808,0.0892,49.61,84.9,GPU,22,0.1591,0.0013,0.18,0.4665,0.0691,105.36,98.3,NPU,13,0.1308,0.0037,0.0566,0.3198,0.1604,40.09,65.8,GPU,16,0.1211,0.0056,0.4084,0.1594,0.0867,110.51,100.0,NPU,3,0.0626,0.0002,0.1317,0.1519,0.1867,50.61,87.9,GPU,21,0.0482,0.0053,0.0064,0.1252,0.0899,113.14,96.3,NPU,14,0.3198,0.0123,0.1879,0.5189,0.3626,39.83,63.8,GPU,4,0.2131,0.0,0.1327,0.5327,0.093,67.26,78.1
L2,8,Oracle,"[""GPU"", ""NPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU"", ""NPU""]",0.1348,0.0425,0.007896,0.1416,0.046,81.23,698.8,0,29.9,GPU,2,0.0611,0.0066,0.0513,0.2913,0.046,117.61,97.2,NPU,22,0.169,0.001,0.1694,0.5248,0.1295,51.58,92.2,NPU,13,0.128,0.0037,0.0568,0.3024,0.1656,39.84,66.7,GPU,16,0.1085,0.007,0.3806,0.1379,0.0751,123.19,100.0,GPU,3,0.0425,0.0008,0.0812,0.0539,0.1021,122.47,100.0,GPU,21,0.0445,0.0052,0.0057,0.1223,0.0949,111.17,100.0,NPU,14,0.3197,0.0131,0.1857,0.5193,0.3623,40.61,69.6,NPU,4,0.2052,0.0,0.0846,0.5462,0.1573,43.37,73.2
L2,8,Oracle,"[""NPU"", ""GPU"", ""GPU"", ""NPU"", ""NPU"", ""GPU"", ""GPU"", ""NPU""]",0.1474,0.0438,0.007304,0.1559,0.0669,67.18,707.2,0,29.9,NPU,2,0.0778,0.0082,0.074,0.3739,0.0921,48.8,90.0,GPU,22,0.1551,0.0009,0.1794,0.4501,0.0669,112.14,98.2,GPU,13,0.0946,0.0067,0.0522,0.2469,0.116,63.07,81.6,NPU,16,0.2894,0.0045,0.4476,0.4865,0.2808,47.38,89.0,NPU,3,0.0652,0.0003,0.1306,0.1534,0.1958,49.61,88.5,GPU,21,0.0438,0.0048,0.0059,0.1191,0.0928,111.98,100.0,GPU,14,0.2432,0.0509,0.187,0.4169,0.2519,59.72,81.5,NPU,4,0.2099,0.0,0.0825,0.5543,0.1507,44.7,78.4
L2,8,Oracle,"[""NPU"", ""GPU"", ""NPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""NPU""]",0.1304,0.0442,0.004522,0.1419,0.068,71.39,681.4,0,29.6,NPU,2,0.0779,0.0085,0.0735,0.3729,0.0887,51.1,92.1,GPU,22,0.1565,0.0008,0.1735,0.4696,0.068,111.36,99.1,NPU,13,0.1266,0.0032,0.0553,0.3116,0.1656,40.59,65.4,GPU,16,0.113,0.0069,0.4202,0.1429,0.0808,110.44,99.1,NPU,3,0.0656,0.0004,0.134,0.1573,0.1977,49.25,88.4,GPU,21,0.0442,0.0047,0.0065,0.1203,0.0861,112.87,98.1,GPU,14,0.2522,0.0532,0.1934,0.4219,0.2993,48.73,52.1,NPU,4,0.2076,0.0,0.0843,0.5477,0.1491,46.78,87.1
L2,8,Oracle,"[""NPU"", ""GPU"", ""NPU"", ""NPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU""]",0.1598,0.041,0.010007,0.158,0.065,74.35,685.7,0,29.7,NPU,2,0.0764,0.0086,0.0704,0.3687,0.0874,52.34,88.1,GPU,22,0.1553,0.0006,0.1784,0.455,0.065,116.31,98.1,NPU,13,0.1346,0.003,0.0553,0.3091,0.1783,41.18,73.8,NPU,16,0.2848,0.0046,0.3835,0.4783,0.2756,49.38,88.6,GPU,3,0.0486,0.001,0.0982,0.1014,0.11,114.91,99.1,GPU,21,0.041,0.0054,0.0068,0.1121,0.0839,115.33,100.0,NPU,14,0.3261,0.0137,0.1866,0.5297,0.3684,37.97,57.5,GPU,4,0.2117,0.0,0.1294,0.5306,0.0953,67.41,80.5
L2,8,Oracle,"[""NPU"", ""NPU"", ""GPU"", ""GPU"", ""NPU"", ""NPU"", ""GPU"", ""GPU""]",0.1289,0.0485,0.004812,0.1379,0.0846,61.98,674.2,0,29.8,NPU,2,0.0777,0.008,0.0741,0.3749,0.0926,49.13,87.1,NPU,22,0.1709,0.0009,0.1693,0.5307,0.1332,50.75,88.2,GPU,13,0.0858,0.0065,0.0557,0.2511,0.1069,55.72,70.8,GPU,16,0.124,0.0062,0.3907,0.1625,0.0846,109.84,98.2,NPU,3,0.0627,0.0003,0.1241,0.1675,0.1846,51.27,88.9,NPU,21,0.0485,0.0004,0.0048,0.1439,0.1506,48.73,82.0,GPU,14,0.2482,0.0528,0.1896,0.4274,0.2649,56.21,71.2,GPU,4,0.2134,0.0,0.1322,0.5322,0.0858,74.16,87.9
