epoch,util_gpu,util_mem,mem_used_mib,power_w,cpu_pct,cpu_nbusy,ram_used_mib
1783075619.796,28,2,2365,104.0,50.9,11,19217
1783075619.997,28,2,2365,101.0,50.0,10,19214
1783075620.198,28,2,2365,101.0,43.7,9,19213
1783075620.398,28,2,2365,101.0,46.1,9,19213
1783075620.599,5,0,2365,84.5,43.2,10,19214
1783075620.799,5,0,2365,84.5,56.3,12,19213
1783075621.000,5,0,2365,67.3,54.6,11,19213
1783075621.201,5,0,2365,67.3,43.1,9,19213
1783075621.401,5,0,2365,67.3,37.9,9,19213
1783075621.602,5,0,2365,66.7,38.3,9,19213
1783075621.803,5,0,2365,66.7,38.3,9,19213
1783075622.003,5,0,2365,63.6,38.1,9,19212
1783075622.204,5,0,2365,63.6,38.5,9,19212
1783075622.405,5,0,2365,63.6,38.1,9,19211
1783075622.605,5,0,2365,61.5,46.1,8,19199
1783075622.806,5,0,2365,61.5,48.9,12,19199
1783075623.007,5,0,2365,81.9,48.6,12,19200
1783075623.208,5,0,2365,81.9,49.1,12,19200
1783075623.408,5,0,2365,81.9,48.0,12,19200
1783075623.609,44,3,2365,105.3,48.9,12,19200
1783075623.810,44,3,2365,105.3,48.9,12,19201
1783075624.010,44,3,2365,109.4,47.8,12,19201
1783075624.211,44,3,2365,109.4,48.5,12,19200
1783075624.412,44,3,2365,109.4,49.1,12,19200
1783075624.612,53,3,2365,109.8,48.4,12,19200
1783075624.813,53,3,2365,109.8,49.3,12,19200
1783075625.014,53,3,2365,111.3,49.5,12,19200
1783075625.214,53,3,2365,111.3,50.0,12,19200
1783075625.415,53,3,2365,111.3,49.1,12,19201
1783075625.616,50,3,2365,114.7,48.9,12,19200
1783075625.816,50,3,2365,114.7,49.5,12,19201
1783075626.017,50,3,2365,115.0,49.7,12,19201
1783075626.218,50,3,2365,115.0,49.1,12,19201
1783075626.419,50,3,2365,115.0,48.6,12,19201
1783075626.619,51,3,2365,112.7,49.6,12,19201
1783075626.820,51,3,2365,112.7,48.2,12,19201
1783075627.021,51,3,2365,110.5,48.8,12,19201
1783075627.222,51,3,2365,110.5,48.8,12,19201
1783075627.423,51,3,2365,110.5,49.0,12,19201
1783075627.623,44,3,2365,109.0,47.6,12,19201
1783075627.824,44,3,2365,109.0,48.7,12,19201
1783075628.025,44,3,2365,108.0,49.2,12,19201
1783075628.225,44,3,2365,108.0,48.5,12,19202
1783075628.426,44,3,2365,108.0,48.5,12,19202
1783075628.627,45,3,2365,108.6,49.0,12,19202
1783075628.828,45,3,2365,108.6,48.2,12,19202
1783075629.028,45,3,2365,108.5,48.7,12,19202
1783075629.229,45,3,2365,108.5,48.2,12,19203
1783075629.429,45,3,2365,108.5,48.5,12,19202
1783075629.630,46,3,2365,107.5,48.5,12,19202
1783075629.831,46,3,2365,107.5,48.9,12,19202
1783075630.031,46,3,2365,108.2,49.6,12,19202
1783075630.232,46,3,2365,108.2,48.7,12,19202
1783075630.433,46,3,2365,109.4,49.2,12,19202
1783075630.633,46,3,2365,109.4,50.6,12,19203
1783075630.834,46,3,2365,109.4,48.2,12,19203
1783075631.035,46,3,2365,111.7,47.1,11,19202
1783075631.235,46,3,2365,111.7,45.2,11,19202
1783075631.436,24,1,2365,103.5,39.2,9,19204
1783075631.637,24,1,2365,103.5,38.9,9,19204
1783075631.837,24,1,2365,103.5,37.7,9,19204
1783075632.038,24,1,2365,78.9,37.9,9,19204
1783075632.239,24,1,2365,78.9,38.5,9,19204
1783075632.439,5,0,2365,65.4,38.7,9,19203
1783075632.640,5,0,2365,65.4,37.9,9,19203
1783075632.840,5,0,2365,65.4,38.3,9,19204
1783075633.041,5,0,2365,63.4,37.7,9,19204
1783075633.242,5,0,2365,63.4,38.3,9,19204
1783075633.443,8,0,2365,63.3,38.3,9,19203
1783075633.643,8,0,2365,63.3,38.3,9,19203
1783075633.844,8,0,2365,63.3,40.2,10,19204
1783075634.045,8,0,2365,62.8,60.0,15,19204
1783075634.245,8,0,2365,62.8,54.4,10,19181
1783075634.446,5,0,2365,63.1,52.5,14,19188
1783075634.646,5,0,2365,63.1,49.8,13,19189
1783075634.847,5,0,2365,63.1,49.8,13,19194
1783075635.048,5,0,2365,63.1,49.9,13,19202
1783075635.248,5,0,2365,63.1,49.8,13,19201
1783075635.449,5,0,2365,62.5,44.8,12,19208
1783075635.650,5,0,2365,62.5,50.9,13,19208
1783075635.850,5,0,2365,62.5,69.4,18,19219
1783075636.051,5,0,2365,62.5,65.2,16,19218
1783075636.252,5,0,2365,62.5,54.3,12,19219
1783075636.452,7,0,2365,62.1,50.0,12,19220
1783075636.653,7,0,2365,62.1,50.3,12,19220
1783075636.853,7,0,2365,62.1,52.3,10,19221
1783075637.054,7,0,2365,61.7,51.0,12,19214
1783075637.255,7,0,2365,61.7,53.2,12,19216
1783075637.455,5,0,2365,61.6,70.2,17,19217
1783075637.656,5,0,2365,61.6,54.7,12,19221
1783075637.857,5,0,2365,61.6,51.9,12,19225
1783075638.057,5,0,2365,61.7,45.3,12,19226
1783075638.258,5,0,2365,61.7,46.6,12,19225
1783075638.459,6,0,2365,62.3,45.3,12,19225
1783075638.659,6,0,2365,62.3,45.2,12,19225
1783075638.860,6,0,2365,62.3,45.4,12,19225
1783075639.060,6,0,2365,62.5,44.6,11,19225
1783075639.261,6,0,2365,62.5,46.8,12,19230
1783075639.462,5,0,2365,62.3,45.1,12,19229
1783075639.662,5,0,2365,62.3,44.5,12,19230
1783075639.863,5,0,2365,62.3,45.5,12,19230
1783075640.064,5,0,2365,62.5,45.0,12,19230
1783075640.264,5,0,2365,62.5,45.5,12,19231
1783075640.465,6,0,2365,62.6,44.9,12,19231
1783075640.665,6,0,2365,62.6,45.0,12,19232
1783075640.866,6,0,2365,62.6,44.6,12,19241
1783075641.067,6,0,2365,62.8,45.1,12,19241
1783075641.267,6,0,2365,62.8,45.7,12,19243
1783075641.468,12,0,2365,62.4,45.6,12,19242
1783075641.669,12,0,2365,62.4,45.3,12,19242
1783075641.869,12,0,2365,62.4,46.0,12,19243
1783075642.070,12,0,2365,61.7,45.8,12,19242
1783075642.271,12,0,2365,61.7,45.6,12,19243
1783075642.471,7,0,2365,61.2,45.7,12,19242
1783075642.672,7,0,2365,61.2,44.6,12,19240
1783075642.872,7,0,2365,61.2,44.9,12,19239
1783075643.073,7,0,2365,61.0,45.6,12,19239
1783075643.274,7,0,2365,61.0,45.6,12,19239
1783075643.474,5,0,2365,61.1,42.7,11,19250
1783075643.675,5,0,2365,61.1,40.0,10,19250
1783075643.876,5,0,2365,61.1,38.3,9,19251
1783075644.076,5,0,2365,61.5,38.6,9,19251
1783075644.277,5,0,2365,61.5,37.9,9,19248
1783075644.478,14,0,2353,62.0,55.8,12,19279
1783075644.679,14,0,2353,62.0,39.3,9,19280
1783075644.880,14,0,2353,62.0,38.1,9,19279
1783075645.080,14,0,2353,61.8,38.1,9,19279
1783075645.281,14,0,2353,61.8,37.9,9,19279
1783075645.482,7,0,2353,61.4,38.1,9,19278
1783075645.683,7,0,2353,61.4,37.9,9,19279
1783075645.883,7,0,2353,61.4,38.5,9,19278
1783075646.084,7,0,2353,62.1,41.1,9,19276
1783075646.285,7,0,2353,62.1,38.3,9,19278
1783075646.485,5,0,2353,62.7,46.0,12,19317
1783075646.686,5,0,2353,62.7,45.0,12,19319
1783075646.886,5,0,2353,62.7,45.3,12,19313
1783075647.087,5,0,2353,62.9,45.4,12,19314
1783075647.288,5,0,2353,62.9,45.1,12,19314
1783075647.488,5,0,2353,63.3,46.3,12,19321
1783075647.689,5,0,2353,63.3,47.8,13,19321
1783075647.889,5,0,2353,63.3,48.2,13,19323
1783075648.090,5,0,2353,63.3,47.2,12,19330
1783075648.291,5,0,2353,63.3,45.6,12,19337
1783075648.491,7,0,2353,53.6,45.0,12,19344
1783075648.692,7,0,2353,53.6,45.4,12,19344
1783075648.892,7,0,2353,53.6,45.6,12,19345
1783075649.093,7,0,2353,36.3,45.6,12,19345
1783075649.294,7,0,2353,36.3,44.8,12,19345
1783075649.494,0,0,2353,25.7,46.0,12,19344
1783075649.695,0,0,2353,25.7,45.8,12,19344
1783075649.895,0,0,2353,25.7,45.1,12,19342
1783075650.096,0,0,2353,23.5,44.9,12,19347
1783075650.297,0,0,2353,23.5,47.2,12,19347
1783075650.497,6,1,2353,26.0,62.2,17,19347
1783075650.699,6,1,2353,26.0,77.7,20,19348
1783075650.900,6,1,2353,26.0,59.6,13,19363
1783075651.100,6,1,2353,26.4,50.6,13,19363
1783075651.301,6,1,2353,26.4,48.9,13,19363
1783075651.501,6,1,2353,25.7,49.6,13,19363
1783075651.702,6,1,2353,25.7,49.3,13,19363
1783075651.902,6,1,2353,25.7,47.2,12,19366
1783075652.103,6,1,2353,23.8,47.5,12,19364
1783075652.304,6,1,2353,23.8,53.0,12,19369
1783075652.504,0,0,2353,21.6,57.4,13,19377
1783075652.706,0,0,2353,21.6,52.2,12,19379
1783075652.907,0,0,2353,21.6,52.6,12,19377
1783075653.107,0,0,2353,17.4,50.5,12,19375
1783075653.308,0,0,2353,17.4,55.6,12,19378
1783075653.509,7,2,2353,15.8,68.8,17,19376
1783075653.709,7,2,2353,15.8,50.7,12,19377
1783075653.910,7,2,2353,15.8,52.0,12,19371
1783075654.110,7,2,2353,15.6,50.5,12,19374
1783075654.311,7,2,2353,15.6,50.0,12,19371
1783075654.511,0,4,2353,15.5,44.4,12,19374
1783075654.712,0,4,2353,15.5,45.4,12,19374
1783075654.913,0,4,2353,15.5,44.6,12,19370
1783075655.113,0,4,2353,16.4,44.1,12,19376
1783075655.314,0,4,2353,16.4,45.5,12,19368
1783075655.515,6,1,2353,18.0,42.4,11,19373
1783075655.715,6,1,2353,18.0,40.3,10,19369
1783075655.918,6,1,2353,18.0,42.1,10,19366
1783075656.119,6,1,2353,19.2,42.8,10,19369
1783075656.319,6,1,2353,19.2,39.5,10,19371
1783075656.520,6,4,2353,19.1,37.9,9,19371
1783075656.721,6,4,2353,19.1,36.4,9,19369
1783075656.921,6,4,2353,19.1,36.4,9,19370
1783075657.122,6,4,2353,15.3,38.5,9,19365
1783075657.323,6,4,2353,15.3,38.3,9,19364
1783075657.524,5,1,2353,13.6,38.5,9,19366
1783075657.724,5,1,2353,13.6,38.1,9,19365
1783075657.925,5,1,2353,13.6,37.5,9,19365
1783075658.126,5,1,2353,14.1,39.1,9,19365
1783075658.326,5,1,2353,14.1,38.3,9,19345
1783075658.527,7,1,2353,17.2,37.7,9,19344
1783075658.728,7,1,2353,17.2,39.1,9,19344
1783075658.929,7,1,2353,17.2,38.7,9,19343
1783075659.129,7,1,2353,17.0,38.5,9,19302
1783075659.330,7,1,2353,17.0,45.8,12,19298
1783075659.531,5,1,2353,15.0,46.0,12,19310
1783075659.731,5,1,2353,15.0,45.7,12,19313
1783075659.932,5,1,2353,15.0,45.8,12,19316
1783075660.133,5,1,2353,13.8,45.0,12,19316
1783075660.333,5,1,2353,13.8,44.9,12,19320
1783075660.534,5,1,2353,13.3,45.7,12,19325
1783075660.735,5,1,2353,13.3,45.9,12,19324
1783075660.936,5,1,2353,14.3,47.0,12,19334
1783075661.136,5,1,2353,14.3,45.2,12,19330
1783075661.337,5,1,2353,14.3,46.6,12,19330
1783075661.537,13,1,2353,15.6,45.0,12,19338
1783075661.738,13,1,2353,15.6,45.7,12,19337
1783075661.940,13,1,2353,15.4,45.0,12,19336
1783075662.141,13,1,2353,15.4,45.2,12,19336
1783075662.341,13,1,2353,15.4,45.6,12,19336
1783075662.542,5,1,2353,16.3,44.8,12,19356
1783075662.742,5,1,2353,16.3,45.9,12,19355
1783075662.943,5,1,2353,19.2,44.8,12,19356
1783075663.143,5,1,2353,19.2,45.8,12,19356
1783075663.344,5,1,2353,19.2,44.9,12,19356
1783075663.545,0,0,2353,17.7,45.3,12,19355
1783075663.745,0,0,2353,17.7,45.8,12,19347
1783075663.946,0,0,2353,16.1,44.8,12,19347
1783075664.147,0,0,2353,16.1,46.3,12,19348
1783075664.348,0,0,2353,16.1,45.4,12,19348
1783075664.548,5,1,2353,17.5,45.4,12,19347
1783075664.749,5,1,2353,17.5,45.1,11,19347
1783075664.950,5,1,2353,17.5,44.7,12,19347
1783075665.150,5,1,2353,17.5,45.5,12,19351
1783075665.351,5,1,2353,17.5,45.8,12,19351
1783075665.552,14,1,2353,17.0,44.7,12,19351
1783075665.753,14,1,2353,17.0,45.6,12,19342
1783075665.953,14,1,2353,15.2,45.3,12,19346
1783075666.154,14,1,2353,15.2,45.3,12,19346
1783075666.355,14,1,2353,15.2,45.6,12,19346
1783075666.556,12,1,2353,15.2,45.9,12,19346
1783075666.756,12,1,2353,15.2,45.2,12,19345
1783075666.957,12,1,2353,14.1,54.2,13,19345
1783075667.158,12,1,2353,14.1,72.2,18,19345
1783075667.358,12,1,2353,14.1,69.5,18,19346
1783075667.559,13,1,2353,15.1,51.8,14,19345
1783075667.760,13,1,2353,15.1,49.0,12,19347
1783075667.962,13,1,2353,13.2,48.8,13,19347
1783075668.163,13,1,2353,13.2,47.9,12,19347
1783075668.363,13,1,2353,13.2,43.5,11,19347
1783075668.564,8,1,2353,12.8,37.9,9,19348
1783075668.764,8,1,2353,12.8,47.9,10,19348
1783075668.965,8,1,2353,13.5,49.8,10,19347
1783075669.166,8,1,2353,13.5,46.9,10,19347
1783075669.366,8,1,2353,13.5,43.9,9,19346
1783075669.567,10,1,2353,16.7,43.5,9,19346
1783075669.768,10,1,2353,16.7,56.8,14,19345
1783075669.968,10,1,2353,17.6,52.8,9,19345
1783075670.169,10,1,2353,17.6,46.0,9,19346
1783075670.370,10,1,2353,17.6,43.5,9,19346
1783075670.571,5,2,2353,15.8,43.3,9,19345
1783075670.771,5,2,2353,15.8,44.5,9,19343
1783075670.972,5,2,2353,12.9,37.9,9,19343
1783075671.173,5,2,2353,12.9,53.1,12,19341
1783075671.373,5,2,2353,12.9,67.5,16,19341
1783075671.574,12,1,2353,15.4,67.1,16,19340
1783075671.775,12,1,2353,15.4,67.1,16,19337
1783075671.975,12,1,2353,16.5,67.3,16,19337
1783075672.176,12,1,2353,16.5,73.9,16,19281
1783075672.377,12,1,2353,16.5,82.2,20,19282
1783075672.578,53,3,2353,44.6,82.5,20,19282
1783075672.778,53,3,2353,44.6,82.5,20,19280
1783075672.979,53,3,2353,90.2,82.1,20,19280
1783075673.180,53,3,2353,90.2,83.5,20,19279
1783075673.380,53,3,2353,90.2,82.7,20,19279
1783075673.581,52,3,2353,107.8,82.2,20,19279
1783075673.782,52,3,2353,107.8,82.4,20,19277
1783075673.982,52,3,2353,107.2,82.1,20,19277
1783075674.183,52,3,2353,107.2,82.2,20,19277
1783075674.384,52,3,2353,107.2,81.9,20,19277
1783075674.584,51,3,2353,105.2,82.6,20,19277
1783075674.785,51,3,2353,105.2,81.8,20,19284
1783075674.986,51,3,2353,105.6,82.3,20,19284
1783075675.186,51,3,2353,105.6,82.9,20,19284
1783075675.387,51,3,2353,105.6,83.6,20,19284
1783075675.588,56,3,2353,107.1,82.0,20,19284
1783075675.788,56,3,2353,107.1,82.1,20,19282
1783075675.989,56,3,2353,106.6,82.2,20,19281
1783075676.190,56,3,2353,106.6,82.3,20,19281
1783075676.390,56,3,2353,106.6,82.1,20,19282
1783075676.591,47,3,2353,105.4,81.9,20,19282
1783075676.792,47,3,2353,105.4,82.9,20,19278
1783075676.992,47,3,2353,105.8,82.2,20,19279
1783075677.193,47,3,2353,105.8,82.3,20,19279
1783075677.393,47,3,2353,105.8,82.6,20,19279
1783075677.594,50,3,2353,106.1,82.3,20,19279
1783075677.795,50,3,2353,106.1,82.4,20,19277
1783075677.996,50,3,2353,106.5,82.3,20,19278
1783075678.196,50,3,2353,106.5,82.3,20,19278
1783075678.397,50,3,2353,106.5,83.1,20,19279
1783075678.598,52,3,2353,106.7,82.2,20,19279
1783075678.798,52,3,2353,106.7,81.9,20,19278
1783075678.999,52,3,2353,106.7,82.8,20,19278
1783075679.200,52,3,2353,106.7,82.5,20,19278
1783075679.400,52,3,2353,106.7,82.9,20,19278
1783075679.601,52,3,2353,107.0,83.9,20,19278
1783075679.802,52,3,2353,107.0,82.3,20,19279
