size,fp32_score,int8_score
medium,0.5431841612,0.3454769254
medium,0.5273714662,0.3916911483
medium,0.8160674572,0.7228156328
medium,0.7659512162,0.7503580451
medium,0.5196370482,0.2930911481
medium,0.4452690184,0.2771843374
medium,0.8143281937,0.7503580451
medium,0.792095542,0.7503580451
medium,0.4506162405,0.3454769254
medium,0.8165671229,0.7821026444
medium,0.8037996292,0.7503580451
medium,0.4397069514,0.2930911481
medium,0.3589411676,0.3406691849
medium,0.7991580963,0.7821026444
medium,0.7693027258,0.6593308449
medium,0.4686692655,0.2771843374
medium,0.8093685508,0.7821026444
medium,0.7552244067,0.6083088517
medium,0.5644464493,0.5548050404
medium,0.8270876408,0.789286077
medium,0.7588760257,0.7069088221
medium,0.5711084604,0.5
medium,0.8385325074,0.789286077
medium,0.7638297081,0.7069088221
medium,0.5150108337,0.3916911483
medium,0.8449691534,0.789286077
medium,0.7732713819,0.7069088221
medium,0.5011789799,0.4451949298
medium,0.8447619677,0.8235710263
medium,0.7857756019,0.7503580451
medium,0.4900190234,0.3916911483
medium,0.8481727839,0.7821026444
medium,0.7876806259,0.7503580451
medium,0.5520886183,0.4207999408
medium,0.4573800564,0.2930911481
medium,0.8482068777,0.789286077
medium,0.779536128,0.6593308449
medium,0.8539123535,0.7503580451
medium,0.7940656543,0.7503580451
medium,0.4745310545,0.3406691849
medium,0.3318310678,0.3916911483
medium,0.869971931,0.7503580451
medium,0.7726925015,0.7503580451
medium,0.5194732547,0.3406691849
medium,0.5018417835,0.3406691849
medium,0.8688616157,0.8235710263
medium,0.7586300373,0.7503580451
medium,0.5108788013,0.3406691849
medium,0.5079036355,0.3916911483
medium,0.855774343,0.789286077
medium,0.7795020342,0.789286077
medium,0.5218654871,0.3916911483
medium,0.4938073754,0.4451949298
medium,0.8365360498,0.789286077
medium,0.7403011322,0.7069088221
medium,0.690885067,0.5548050404
medium,0.5400993824,0.4451949298
medium,0.8160911202,0.7503580451
medium,0.7530103922,0.7503580451
medium,0.7027754784,0.579200089
medium,0.6505949497,0.5
medium,0.4285505414,0.2930911481
medium,0.8129472136,0.6593308449
medium,0.7894572616,0.7503580451
medium,0.7048988342,0.5
medium,0.5487020612,0.3406691849
medium,0.842351675,0.6593308449
medium,0.8007304668,0.7503580451
medium,0.401684612,0.3406691849
medium,0.8302639723,0.6083088517
medium,0.7997267246,0.789286077
medium,0.8132831454,0.6083088517
medium,0.7952051759,0.789286077
medium,0.7968383431,0.7503580451
medium,0.7843913436,0.5
medium,0.4234838486,0.2930911481
medium,0.8188209534,0.7069088221
medium,0.8020724058,0.7503580451
medium,0.526914537,0.2930911481
medium,0.82574898,0.7503580451
medium,0.8027864695,0.789286077
medium,0.6374628544,0.4451949298
medium,0.4173333943,0.2930911481
medium,0.8095861077,0.8316619992
medium,0.8059342504,0.7503580451
medium,0.5428853035,0.3916911483
medium,0.819367528,0.7503580451
medium,0.8074522018,0.789286077
medium,0.5473357439,0.3406691849
medium,0.8369688988,0.7228156328
medium,0.8070175052,0.789286077
medium,0.554468751,0.3406691849
medium,0.5448782444,0.3916911483
medium,0.8133761287,0.7821026444
medium,0.8064562678,0.789286077
medium,0.6959277987,0.6593308449
medium,0.4797678888,0.3916911483
medium,0.7896171808,0.789286077
medium,0.6464896798,0.5
medium,0.5380164385,0.3406691849
medium,0.4920224547,0.4451949298
medium,0.7925163507,0.7503580451
medium,0.6534526348,0.5
medium,0.5370743275,0.4451949298
medium,0.8020898104,0.8235710263
medium,0.6865102649,0.579200089
medium,0.5486295819,0.4451949298
medium,0.7953963876,0.789286077
medium,0.7849617004,0.7069088221
medium,0.5757811069,0.5
medium,0.8071706295,0.7228156328
medium,0.7680131793,0.789286077
medium,0.4650304019,0.3406691849
medium,0.3643348217,0.3916911483
medium,0.8210422993,0.789286077
medium,0.7932989597,0.789286077
medium,0.7716373801,0.6545230746
medium,0.5446923971,0.4451949298
medium,0.521020174,0.3406691849
medium,0.3314425349,0.3406691849
medium,0.7965681553,0.789286077
medium,0.7869380116,0.789286077
medium,0.7632403374,0.579200089
medium,0.6357322931,0.3454769254
medium,0.5234743357,0.2930911481
medium,0.7849326134,0.7821026444
medium,0.7762520909,0.789286077
medium,0.7515174747,0.7503580451
medium,0.5994938016,0.3454769254
medium,0.3643893898,0.2930911481
medium,0.8285349607,0.789286077
medium,0.7238172889,0.7069088221
medium,0.7064161897,0.5548050404
medium,0.6738159657,0.5
medium,0.3938315809,0.3406691849
medium,0.7864111066,0.789286077
medium,0.725959301,0.6593308449
medium,0.6470720172,0.6142597795
medium,0.5283936858,0.2930911481
medium,0.3886599541,0.3406691849
medium,0.7932164073,0.789286077
medium,0.7320045829,0.7069088221
medium,0.5951362252,0.2930911481
medium,0.5544982553,0.2930911481
medium,0.4612073004,0.3916911483
medium,0.8219051957,0.8235710263
medium,0.7437186837,0.7069088221
medium,0.6228176355,0.6083088517
medium,0.5304512382,0.4451949298
medium,0.518186152,0.4451949298
medium,0.841650188,0.8533143997
medium,0.7900542617,0.7228156328
medium,0.4666305482,0.3916911483
medium,0.8185768127,0.8235710263
medium,0.775752604,0.7503580451
medium,0.6133016944,0.4451949298
medium,0.5283965468,0.3454769254
medium,0.5168865323,0.3406691849
medium,0.7990497947,0.789286077
medium,0.5425890088,0.3406691849
medium,0.8011397123,0.789286077
medium,0.6835058928,0.6083088517
medium,0.5494628549,0.3916911483
medium,0.4313961267,0.3406691849
medium,0.8061553836,0.7503580451
medium,0.706522584,0.6083088517
medium,0.7959963679,0.7503580451
medium,0.7094643712,0.6083088517
medium,0.446939528,0.2930911481
medium,0.7867491841,0.7503580451
medium,0.6521048546,0.5548050404
medium,0.4856013656,0.3406691849
medium,0.3549693823,0.3406691849
medium,0.7790685296,0.7503580451
medium,0.6699646115,0.4451949298
medium,0.5527617931,0.3916911483
medium,0.3174279332,0.3916911483
medium,0.7765672207,0.7503580451
medium,0.7234607935,0.4451949298
medium,0.5958483219,0.3916911483
medium,0.5797829032,0.3454769254
medium,0.3478704393,0.3406691849
medium,0.8057615161,0.7503580451
medium,0.7720118761,0.6083088517
medium,0.5623649359,0.4451949298
medium,0.7928532958,0.789286077
medium,0.7879590988,0.6593308449
medium,0.5853874683,0.2930911481
medium,0.5551868081,0.5
medium,0.391474098,0.2930911481
medium,0.7982033491,0.7503580451
medium,0.7365873456,0.6083088517
medium,0.5690635443,0.3916911483
medium,0.801426053,0.7503580451
medium,0.7763556242,0.3916911483
medium,0.5640982389,0.3454769254
medium,0.5130368471,0.3916911483
medium,0.8013186455,0.789286077
medium,0.7457121015,0.6593308449
medium,0.5476961136,0.3916911483
medium,0.5404885411,0.3406691849
medium,0.3953243196,0.3916911483
medium,0.8218567371,0.789286077
medium,0.6944702268,0.5548050404
medium,0.5919420719,0.3454769254
medium,0.4062066674,0.4451949298
medium,0.8296271563,0.8235710263
medium,0.7421982288,0.2930911481
medium,0.6123782396,0.4451949298
medium,0.4115607142,0.3406691849
medium,0.3978773952,0.2930911481
medium,0.800645709,0.7503580451
medium,0.7366376519,0.2771843374
medium,0.5052140355,0.4207999408
medium,0.3601102829,0.3916911483
medium,0.8497307301,0.8235710263
medium,0.6903493404,0.5
medium,0.5122851729,0.3454769254
medium,0.4293989837,0.3916911483
medium,0.353463918,0.3406691849
medium,0.8408868313,0.789286077
medium,0.736204505,0.5
medium,0.5449818373,0.3454769254
medium,0.8446585536,0.789286077
medium,0.7073569298,0.4451949298
medium,0.5374053121,0.3454769254
medium,0.463365525,0.4451949298
medium,0.8458533287,0.789286077
medium,0.7139669061,0.5
medium,0.6076238155,0.5
medium,0.8356719613,0.7503580451
medium,0.7601483464,0.4451949298
medium,0.6250680089,0.3916911483
medium,0.5622166395,0.4207999408
medium,0.439738214,0.3911007941
medium,0.8369036913,0.789286077
medium,0.7996701002,0.6083088517
medium,0.6129741073,0.4451949298
medium,0.5394403338,0.4207999408
medium,0.4959145486,0.3398346603
medium,0.8507888317,0.789286077
medium,0.79658705,0.6083088517
medium,0.5969109535,0.4207999408
medium,0.2831822336,0.2930911481
medium,0.4899744093,0.4448888898
medium,0.8180891871,0.7503580451
medium,0.7633499503,0.5548050404
medium,0.6009403467,0.3406691849
medium,0.5139567256,0.3454769254
medium,0.3022273481,0.2930911481
medium,0.8268887997,0.7503580451
medium,0.7231743336,0.3406691849
medium,0.4887185097,0.3454769254
medium,0.2972105145,0.3406691849
medium,0.4251562357,0.3398346603
medium,0.348326385,0.2920652032
medium,0.8245494366,0.789286077
medium,0.7750254869,0.6593308449
medium,0.6239584088,0.3916911483
medium,0.508761704,0.3454769254
medium,0.2883334458,0.3406691849
medium,0.5740049481,0.5551111102
medium,0.5163484812,0.4448888898
medium,0.823687017,0.789286077
medium,0.7968714833,0.7069088221
medium,0.6245787144,0.5
medium,0.5040777922,0.4207999408
medium,0.6679555178,0.5551111102
medium,0.4177845418,0.5
medium,0.8407856822,0.7503580451
medium,0.7975012064,0.789286077
medium,0.6573616862,0.5
medium,0.5348303318,0.3454769254
medium,0.3889509439,0.2930911481
medium,0.7261673808,0.7079347968
medium,0.2535794675,0.309600085
medium,0.8223295212,0.7503580451
medium,0.7251284719,0.3916911483
medium,0.4759409726,0.4207999408
medium,0.7700570226,0.7905199528
medium,0.4895149469,0.5
medium,0.8424847722,0.789286077
medium,0.7528892159,0.4451949298
medium,0.4029763937,0.2930911481
medium,0.7553251386,0.7079347968
medium,0.6733288765,0.5551111102
medium,0.8332740068,0.7503580451
medium,0.7495977283,0.6545230746
medium,0.7446340322,0.2930911481
medium,0.4731087387,0.2930911481
medium,0.7936488986,0.7905199528
medium,0.668358326,0.6088991761
medium,0.8282024264,0.7503580451
medium,0.751616776,0.4451949298
medium,0.5800765753,0.3406691849
medium,0.3942221105,0.2930911481
medium,0.751521945,0.6088991761
medium,0.6608012915,0.5551111102
medium,0.8086066246,0.7069088221
medium,0.7605810165,0.7069088221
medium,0.5326236486,0.4451949298
medium,0.454820931,0.2930911481
medium,0.829265058,0.7905199528
medium,0.7743731737,0.7079347968
medium,0.8316982985,0.7069088221
medium,0.7704582214,0.7069088221
medium,0.6355021596,0.3916911483
medium,0.4981775284,0.3406691849
medium,0.8143163919,0.7905199528
medium,0.6900963187,0.6305692792
medium,0.5224257708,0.2939058244
medium,0.8241304755,0.7503580451
medium,0.6804773211,0.4451949298
medium,0.6450812221,0.5
medium,0.8030090928,0.7919383645
medium,0.7043861747,0.7079347968
medium,0.6068267226,0.392159313
medium,0.8335918188,0.7503580451
medium,0.7146039009,0.6083088517
medium,0.630890131,0.3916911483
medium,0.6081575751,0.5548050404
medium,0.8251103163,0.7919383645
medium,0.763544023,0.7079347968
medium,0.5331314802,0.4393097758
medium,0.8346860409,0.7503580451
medium,0.6822035313,0.5
medium,0.5673795342,0.5
medium,0.5599227548,0.2930911481
medium,0.5145160556,0.3916911483
medium,0.7762905359,0.7905199528
medium,0.7291491032,0.7079347968
medium,0.5377572775,0.4393097758
medium,0.8246219754,0.789286077
medium,0.7013424635,0.5548050404
medium,0.4789560139,0.3406691849
medium,0.4628526568,0.2930911481
medium,0.7531620264,0.5551111102
medium,0.6107940078,0.3398346603
medium,0.4692941308,0.3247798979
medium,0.8317962885,0.789286077
medium,0.6927442551,0.6083088517
medium,0.4782482386,0.3406691849
medium,0.4608840644,0.2930911481
medium,0.4403766394,0.2930911481
medium,0.8775381446,0.7905199528
medium,0.6597400308,0.5551111102
medium,0.5973207355,0.3803819418
medium,0.8413055539,0.789286077
medium,0.7304574251,0.6083088517
medium,0.522585988,0.3406691849
medium,0.4746031165,0.3406691849
medium,0.8018408418,0.7079347968
medium,0.7518117428,0.6903998852
medium,0.685877502,0.3247798979
medium,0.8478233218,0.7503580451
medium,0.7860736251,0.6593308449
medium,0.5324403048,0.3406691849
medium,0.5143643022,0.3916911483
medium,0.4960016012,0.3406691849
medium,0.8047021031,0.6903998852
medium,0.7957136035,0.5664372444
medium,0.6503697038,0.3803819418
medium,0.840783,0.789286077
medium,0.7408681512,0.6083088517
medium,0.525957346,0.5
medium,0.4365012348,0.3916911483
medium,0.8117982745,0.5551111102
medium,0.7858774066,0.7079347968
medium,0.6150428057,0.5
medium,0.8428098559,0.7503580451
medium,0.7852160931,0.7069088221
medium,0.6457787752,0.4451949298
medium,0.5815082788,0.4207999408
medium,0.4770877957,0.3916911483
medium,0.8052242994,0.6903998852
medium,0.7872645259,0.7079347968
medium,0.7360581756,0.5606901646
medium,0.8569461107,0.7503580451
medium,0.6355127096,0.5
medium,0.6282693148,0.3916911483
medium,0.4940629601,0.3916911483
medium,0.7492015958,0.6601653695
medium,0.7335642576,0.5877918005
medium,0.6348333359,0.2737150788
medium,0.8448155522,0.789286077
medium,0.6326162815,0.4451949298
medium,0.5905377865,0.5548050404
medium,0.5238692164,0.3454769254
medium,0.7678838372,0.7079347968
medium,0.7038034201,0.455760479
medium,0.6356111765,0.5606901646
medium,0.8484551311,0.7228156328
medium,0.5827832818,0.3406691849
medium,0.5403841138,0.3916911483
medium,0.3940529227,0.2930911481
medium,0.8232895136,0.7905199528
medium,0.4227203429,0.2737150788
medium,0.8461205959,0.7503580451
medium,0.5648311377,0.5
medium,0.5227639675,0.2930911481
medium,0.4504023194,0.3406691849
medium,0.7999815345,0.7515168786
medium,0.6950396299,0.6196180582
medium,0.8532079458,0.789286077
medium,0.5804168582,0.4207999408
medium,0.5748353601,0.5548050404
medium,0.5007956028,0.3406691849
medium,0.8235036731,0.7444674373
medium,0.6284316778,0.4393097758
medium,0.8253480196,0.7503580451
medium,0.5018830299,0.3406691849
medium,0.4937387109,0.5
medium,0.7752773762,0.5551111102
medium,0.7422691584,0.7060942054
medium,0.8547409177,0.8235710263
medium,0.605725944,0.4451949298
medium,0.5819243193,0.5
medium,0.8361893296,0.7515168786
medium,0.7021114826,0.6078406572
medium,0.8439493775,0.8235710263
medium,0.6293408871,0.579200089
medium,0.6115971804,0.3916911483
medium,0.7726477981,0.6903998852
medium,0.7315416336,0.6078406572
medium,0.8532171249,0.7069088221
medium,0.6684743762,0.4451949298
medium,0.5120575428,0.3406691849
medium,0.5002448559,0.3454769254
medium,0.7147725224,0.6601653695
medium,0.7291965485,0.6196180582
medium,0.8333669901,0.7503580451
medium,0.5333713293,0.3406691849
medium,0.4937840104,0.3916911483
medium,0.4893795848,0.2930911481
medium,0.7022487521,0.6305692792
medium,0.6529760957,0.5606901646
medium,0.8320563436,0.789286077
medium,0.7059802413,0.6083088517
medium,0.6663473248,0.4451949298
medium,0.4466585219,0.2930911481
medium,0.5647321343,0.3803819418
medium,0.8500835896,0.8235710263
medium,0.66254282,0.5
medium,0.611515224,0.5
medium,0.4462769032,0.3406691849
medium,0.5585666299,0.4393097758
medium,0.8535998464,0.789286077
medium,0.7126201987,0.579200089
medium,0.6587104201,0.5548050404
medium,0.7457296252,0.6196180582
medium,0.8538758755,0.8533143997
medium,0.6467679143,0.3916911483
medium,0.503665626,0.5
medium,0.8259202838,0.8235710263
medium,0.6607983708,0.4451949298
medium,0.4186254144,0.3406691849
medium,0.5657410622,0.4393097758
medium,0.8444263935,0.8235710263
medium,0.7109374404,0.6083088517
medium,0.6673039794,0.3916911483
medium,0.5275043249,0.3916911483
medium,0.5782993436,0.4393097758
medium,0.8485431075,0.8533143997
medium,0.6764128804,0.5548050404
medium,0.5852854252,0.3916911483
medium,0.6555902958,0.4393097758
medium,0.8726044893,0.8787813783
medium,0.6628331542,0.6083088517
medium,0.5984185338,0.3406691849
medium,0.4199575782,0.2737150788
medium,0.8543480039,0.8235710263
medium,0.6209002137,0.3406691849
medium,0.6063104272,0.5548050404
medium,0.3162128329,0.2737150788
medium,0.850952208,0.8533143997
medium,0.6190968752,0.5548050404
medium,0.5593608022,0.4451949298
medium,0.4603800178,0.3247798979
medium,0.8471983075,0.8533143997
medium,0.6293691397,0.6593308449
medium,0.5789155364,0.4451949298
medium,0.4887598753,0.2939058244
medium,0.8528980613,0.8235710263
medium,0.5675665736,0.3916911483
medium,0.5431126952,0.5548050404
medium,0.5120013356,0.2939058244
medium,0.8481897712,0.8533143997
medium,0.6131395102,0.5548050404
medium,0.8379128575,0.8533143997
medium,0.6338858008,0.7069088221
medium,0.6262308955,0.4451949298
medium,0.829372704,0.8235710263
medium,0.6430701017,0.6593308449
medium,0.6107496023,0.4451949298
medium,0.8405424953,0.8235710263
medium,0.554268539,0.3916911483
medium,0.8444301486,0.8235710263
medium,0.5981879234,0.6083088517
medium,0.5725323558,0.4451949298
medium,0.8357166052,0.8235710263
medium,0.8308156729,0.8235710263
medium,0.6443514824,0.5
medium,0.5542459488,0.5548050404
medium,0.7991477847,0.7503580451
medium,0.6338428259,0.5
medium,0.8459609747,0.8235710263
medium,0.4981601238,0.3916911483
medium,0.8412944674,0.8235710263
medium,0.5219999552,0.3916911483
medium,0.8156356812,0.7503580451
medium,0.6859913468,0.6083088517
medium,0.494194746,0.3916911483
medium,0.8289058208,0.789286077
medium,0.6915515065,0.6593308449
medium,0.4955995977,0.3916911483
medium,0.8465055227,0.8235710263
medium,0.6802387834,0.6593308449
medium,0.5234802961,0.3916911483
medium,0.4355570674,0.3916911483
medium,0.8346396089,0.789286077
medium,0.6643431783,0.6593308449
medium,0.3952750564,0.2930911481
medium,0.832770586,0.789286077
medium,0.7216924429,0.7069088221
medium,0.4682603478,0.3916911483
medium,0.4513185024,0.3406691849
medium,0.8198432326,0.789286077
medium,0.7252448201,0.7069088221
medium,0.4324499965,0.3916911483
medium,0.8321822882,0.8235710263
medium,0.6916710734,0.6083088517
medium,0.4242554605,0.3406691849
medium,0.8347008824,0.8235710263
medium,0.764036119,0.7069088221
medium,0.6410087943,0.3454769254
medium,0.4910258949,0.2930911481
medium,0.8305429816,0.8235710263
medium,0.7777330875,0.789286077
medium,0.5521076918,0.4451949298
medium,0.8243177533,0.789286077
medium,0.7624085546,0.7503580451
medium,0.5792895555,0.3916911483
medium,0.3396347761,0.2939058244
medium,0.8330355287,0.789286077
medium,0.7473058105,0.7503580451
medium,0.5880202651,0.4451949298
medium,0.2559506893,0.2737150788
medium,0.8334261775,0.789286077
medium,0.7345712185,0.6593308449
medium,0.5447061062,0.3916911483
medium,0.4149799943,0.2737150788
medium,0.3486212194,0.3247798979
medium,0.835380435,0.789286077
medium,0.733964026,0.7069088221
medium,0.5787332654,0.3916911483
medium,0.4478498697,0.3803819418
